,Churn,Male,Nonbinary,Techie,Contract_Monthly,Contract_One_Year,Contract_Two_Year,Internet_DSL,Internet_Fiber_Optic,Internet_None,TechSupport,Responses,Fixes,Replacements,Reliability,Population,Children,Age,Income,Email,Outage_sec_perweek,Yearly_equip_failure,MonthlyCharge
2356,0,0,0,0,0,0,1,0,0,1,1,5,7,4,3,-0.6005111004070508,0.8906460621258305,-0.19704465304524774,0.8826936660071832,0.986202794872424,-0.22704287173796,-0.6258635316811727,-1.109228362377691
2357,0,1,0,1,0,0,1,0,1,0,0,5,5,5,6,1.0350236548735465,2.2878840406739096,0.7209252390349075,-0.8778254487074663,0.6557058797007002,1.9007352853137929,0.9466579047036832,-0.6442362874034037
2358,0,0,0,1,0,0,1,0,1,0,1,3,3,3,3,0.8992141259653119,-0.5065919164222484,-1.4532139790496708,2.7050820144504026,1.316699710044148,0.6647405926260137,-0.6258635316811727,-0.004208482135347705
2359,0,1,0,0,0,0,1,0,0,1,0,2,3,3,2,0.5186702827183605,-0.04084592357288879,-0.14873044819892378,0.3537695575702522,-0.0052879506427475865,-2.023963204640285,0.9466579047036832,-0.5850293955300001
2360,0,0,0,0,1,0,0,0,1,0,0,3,3,4,4,-0.6594773805605751,0.4249000692764709,-0.003787833659951896,3.36487227275503,-0.3357848658144715,0.270318172029226,-0.6258635316811727,-0.06257468458276387
2361,1,0,0,0,1,0,0,0,1,0,1,4,4,4,2,-0.665921404126119,-0.04084592357288879,1.5422667214224148,-0.8543376800913168,0.6557058797007002,0.0736261375688065,0.9466579047036832,1.1060232067922025
2362,0,1,0,0,0,0,1,0,1,0,1,5,4,5,4,-0.4397569641483241,0.4249000692764709,0.7209252390349075,-0.1815201361828381,0.3252089645289763,-0.7625265436387898,-0.6258635316811727,-1.0512766826943347
2363,1,1,0,0,1,0,0,1,0,0,1,5,4,5,4,0.18344247615813639,0.4249000692764709,1.300695697190795,-0.37019927661218405,1.6471966252158718,0.15068930580349105,-0.6258635316811727,-0.17838722154611558
2364,1,1,0,0,1,0,0,0,0,1,0,3,3,4,4,-0.4422514248833733,-0.5065919164222484,-1.2599571596643748,-0.5804575739489567,-0.3357848658144715,0.6422160900891853,-0.6258635316811727,-0.5857699474343318
2365,1,1,0,0,1,0,0,0,0,1,0,4,4,5,3,2.1685481872254906,-0.9723379092716081,0.43104000995696373,-0.5283310547268408,1.6471966252158718,0.8286422204395032,-0.6258635316811727,0.8739207330529584
2366,1,0,0,0,1,0,0,1,0,0,1,5,6,4,4,0.10652993682745246,-0.9723379092716081,-1.1633287499717269,-0.06373446622525537,0.986202794872424,-1.030951877100169,0.9466579047036832,0.054611832328876474
2367,1,0,0,0,1,0,0,0,1,0,1,4,5,3,5,-0.40379515521803133,0.8906460621258305,-0.6318724966621634,-0.439863249351851,1.9776935403875957,0.5312166319664752,-0.6258635316811727,1.456285627304756
2368,0,0,0,0,0,1,0,0,1,0,0,4,4,5,4,-0.5118191631608567,-0.9723379092716081,0.6726110341885836,-0.9960224879668175,-1.3272756113296431,0.13548703078087246,0.9466579047036832,1.1649762616921084
2369,1,0,0,0,1,0,0,1,0,0,0,4,3,3,2,-0.5942056579934543,-0.04084592357288879,0.6242968293422596,0.3356356185651369,0.3252089645289763,0.17124799691498122,0.9466579047036832,1.1059393707275609
2370,1,0,0,0,0,0,1,1,0,0,1,3,4,4,2,-0.6104889433472477,0.4249000692764709,-0.8251293160474592,0.8680460818345561,-1.657772526501367,-1.323513678467154,-0.6258635316811727,-0.8186828364651095
2371,1,1,0,1,1,0,0,0,1,0,1,4,3,3,5,-0.6572600821294203,0.4249000692764709,-1.4048997742033467,0.24361195113080827,-0.0052879506427475865,1.989243844513783,-0.6258635316811727,1.6299008020587678
2372,0,1,0,0,1,0,0,0,1,0,1,4,4,4,3,0.9434908040124353,0.4249000692764709,1.7355235408077105,-1.073635108577036,-0.0052879506427475865,0.44185454096813365,0.9466579047036832,0.46258141066958264
2373,1,1,0,0,0,0,1,1,0,0,0,3,3,5,3,-0.5592832077027653,0.8906460621258305,1.7355235408077105,-0.8999961263005395,0.986202794872424,0.35909892050349357,-0.6258635316811727,-0.0035936843279776674
2374,1,1,0,1,1,0,0,1,0,0,1,2,3,2,4,-0.652756194691137,-0.9723379092716081,-1.018386135432755,1.7826743031541619,0.3252089645289763,0.22804818584232986,4.0917007774733944,-0.7022089261029201
2375,0,0,1,0,0,0,1,0,1,0,1,3,3,3,6,-0.6497766999242727,-0.04084592357288879,1.397324106883443,-0.06161449580631379,-0.6662817809861953,1.9407202257413216,-0.6258635316811727,-0.5280860774019137
2376,0,1,0,0,0,0,1,0,0,1,0,5,3,4,3,-0.618526650160184,-0.5065919164222484,0.09284057603269602,-1.047700756501489,-1.9882694416730908,1.7913151970541759,-0.6258635316811727,-0.29413921024055895
2377,1,0,0,1,1,0,0,1,0,0,0,3,3,3,3,-0.6582301501930505,-0.9723379092716081,-1.6464707984349665,0.14302293650198372,0.6557058797007002,1.9679626756989632,-0.6258635316811727,1.1059393707275609
2378,1,1,0,0,1,0,0,1,0,0,1,4,4,3,3,1.2311852754547772,-0.04084592357288879,-0.2936730627378957,-0.032656933991476456,1.9776935403875957,1.195886037945456,-0.6258635316811727,-1.5756642806874692
2379,1,1,0,0,1,0,0,0,1,0,0,5,5,4,2,1.4758502992175204,-0.9723379092716081,-0.2453588578915717,-0.4710230554459835,-0.3357848658144715,-0.20370919417340222,-0.6258635316811727,0.1712720450569352
2380,0,1,0,0,0,0,1,0,0,1,0,6,5,4,5,0.863945222794755,-0.9723379092716081,0.9141820584202033,0.8834543445867464,-0.0052879506427475865,1.330088791609983,-0.6258635316811727,-1.0511206544629188
2381,1,0,0,1,1,0,0,1,0,0,0,2,2,1,3,-0.6691087706209041,-0.5065919164222484,0.6726110341885836,-0.2791430362944284,0.6557058797007002,-0.36026473590666436,-0.6258635316811727,-0.993574182425329
2382,0,1,0,1,0,0,1,0,1,0,0,4,4,4,4,-0.5739035192331926,0.4249000692764709,0.18946898572534393,0.25724671571218466,2.638687370731043,0.18457519027035368,2.519179341088539,-0.8193954430145611
2383,0,0,0,0,1,0,0,0,0,1,0,3,2,3,3,-0.3792662913233808,-0.9723379092716081,1.4939525165760907,-0.5949161410199952,-1.657772526501367,-0.14637638796243665,-0.6258635316811727,-0.5850293955300001
2384,0,0,1,0,0,0,1,1,0,0,0,4,5,3,4,1.3376156001502102,-0.04084592357288879,0.9141820584202033,-1.1606255307527433,-0.3357848658144715,-0.6451383664017996,-0.6258635316811727,-0.761276091201922
2385,1,0,0,0,1,0,0,1,0,0,1,4,5,5,3,-0.08921594029793678,-0.04084592357288879,-0.8251293160474592,-0.032732469906370326,-1.9882694416730908,1.569390208759794,-0.6258635316811727,-0.003915055909102388
2386,0,0,0,1,1,0,0,0,1,0,0,3,2,6,3,-0.6536569721787937,-0.5065919164222484,-0.4386156772768675,-0.5936710396247286,-0.0052879506427475865,0.7406645983424259,-0.6258635316811727,-1.3425883770865557
2387,0,0,0,0,0,0,1,0,1,0,0,3,2,3,3,-0.588177377883752,2.7536300335232693,0.5759826244959356,-0.34730231942426426,-1.9882694416730908,0.2588492585340455,0.9466579047036832,0.7530943336681376
2388,0,0,0,0,1,0,0,1,0,0,1,2,2,3,1,-0.6689008988929833,-0.5065919164222484,0.2377831905716679,-0.06871629032115549,-0.9967786961579193,-0.20255524606492126,0.9466579047036832,-1.517032597368688
2389,1,1,0,0,1,0,0,0,1,0,1,2,2,2,3,1.0304504768592897,-0.5065919164222484,-1.211642954818051,0.6214018151276486,0.6557058797007002,-0.646139418066088,-0.6258635316811727,-0.003507519483762699
2390,0,0,0,1,0,0,1,0,1,0,1,3,3,3,4,-0.5474345192112816,-0.04084592357288879,-0.7768151112011352,-1.1134889920868214,0.3252089645289763,-0.20163114667694135,-0.6258635316811727,0.1709506734758098
2391,1,1,0,0,1,0,0,0,1,0,1,5,5,4,4,1.8915937550590551,-0.9723379092716081,-1.3082713645106987,0.5915725759475122,1.6471966252158718,-0.09242679361989956,-0.6258635316811727,1.9216363343333425
2392,0,0,0,0,1,0,0,1,0,0,0,5,5,5,4,0.36761682709593624,-0.5065919164222484,0.6726110341885836,-0.3191958665096378,1.6471966252158718,-0.7766733291422652,-0.6258635316811727,-1.343098379813124
2393,1,1,0,0,1,0,0,1,0,0,0,3,5,4,3,-0.646520042853514,0.4249000692764709,-1.115014545125403,-0.9773931326560378,-0.9967786961579193,1.466563149588235,2.519179341088539,1.2230956135047477
2394,0,1,0,0,0,0,1,1,0,0,0,2,2,3,5,2.242204069485416,-0.5065919164222484,-1.5981565935886426,1.3506946901096117,-0.9967786961579193,-0.7859123068052156,-0.6258635316811727,-0.2358545150782102
2395,1,0,0,0,1,0,0,1,0,0,0,4,5,3,3,-0.5838813621733895,0.4249000692764709,-0.6801867015084874,0.9101912214294505,-1.9882694416730908,0.14236233022744135,-0.6258635316811727,0.8728331929921934
2396,0,1,0,0,0,0,1,0,0,1,0,4,4,4,5,-0.5461179982677834,0.4249000692764709,1.204067287498147,-0.6418271358273614,0.986202794872424,0.06053080915078124,-0.6258635316811727,0.40867482110517317
2397,0,1,0,1,0,1,0,0,1,0,0,5,4,5,5,-0.5930970087778769,-0.04084592357288879,1.2523814923444712,-1.2158050485256569,0.3252089645289763,0.07574988598045457,-0.6258635316811727,0.054742243984985645
2398,1,1,0,0,0,1,0,1,0,0,0,2,3,3,2,-0.6743748543948969,0.4249000692764709,1.4456383117297669,-1.185488904128858,-0.9967786961579193,-1.2934969141287271,-0.6258635316811727,0.6405886636989737
2399,0,0,0,0,0,1,0,0,1,0,0,2,2,3,3,0.4888753350497172,-0.9723379092716081,1.4456383117297669,-0.301689620318428,0.6557058797007002,1.55046465329397,-0.6258635316811727,-0.3526055502096308
2400,1,1,0,0,1,0,0,0,1,0,0,2,2,2,2,1.8227189225413074,-0.04084592357288879,0.044526371186372066,-0.5043734030720334,1.6471966252158718,-0.06541284823819513,0.9466579047036832,0.8733431957187622
2401,0,1,0,0,0,1,0,1,0,0,0,3,3,5,4,-0.6648820454865152,-0.9723379092716081,-0.9217577257401072,0.5988594866481501,-0.9967786961579193,-2.021739317458594,0.9466579047036832,-1.2851513576889144
2402,0,0,0,0,0,0,1,1,0,0,0,3,3,3,4,5.872753088197592,-0.5065919164222484,1.107438877805499,-0.5346916752410825,1.316699710044148,-0.42755194072494745,-0.6258635316811727,-0.9935206204951417
2403,1,1,0,0,1,0,0,0,0,1,0,2,3,3,4,-0.5081467626342565,0.4249000692764709,0.28609739541799184,-1.1416245245555383,0.3252089645289763,0.32644292831299665,-0.6258635316811727,0.3500431377863924
2404,0,0,0,0,0,1,0,0,1,0,0,3,3,3,5,-0.635225678969819,-0.5065919164222484,0.9624962632665273,-0.48142679786493464,-1.3272756113296431,0.10682986866926972,0.9466579047036832,-0.4691330225020069
2405,1,1,0,0,1,0,0,0,1,0,0,4,5,4,3,-0.4961594929908256,-0.04084592357288879,0.4793542148032877,-0.06927341202208534,0.986202794872424,-0.4094382485759813,0.9466579047036832,0.46146126769479134
2406,0,1,0,0,1,0,0,0,1,0,0,4,4,4,4,-0.5889395742194615,2.2878840406739096,0.5276684196496116,0.6575086917042562,-1.3272756113296431,-0.8731785403916197,-0.6258635316811727,-0.6442362874034037
2407,0,1,0,0,1,0,0,0,0,1,0,5,3,4,5,-0.40109282275506136,-0.9723379092716081,-1.115014545125403,0.6775494692745518,0.986202794872424,-1.1720463959821783,0.9466579047036832,-0.2362084895733632
2408,0,0,0,0,1,0,0,0,0,1,0,2,2,3,4,0.2779548217861119,0.4249000692764709,1.0108104681128514,-1.173949995214251,-0.9967786961579193,0.48716229387042503,-0.6258635316811727,-1.4005377279903388
2409,1,1,0,0,0,0,1,1,0,0,0,4,3,2,5,-0.6625261659034131,-0.9723379092716081,0.28609739541799184,-1.1084766699219968,-0.0052879506427475865,-0.18166152692077087,0.9466579047036832,0.3489579265052009
2410,1,1,0,1,0,1,0,1,0,0,0,2,1,2,4,-0.6260100323653316,0.8906460621258305,-1.6464707984349665,-1.2627071776153125,-0.9967786961579193,-1.2726257094060291,0.9466579047036832,1.9800793865066804
2411,0,1,0,0,0,0,1,1,0,0,0,2,2,3,3,-0.5133435558322758,0.8906460621258305,0.3344116002643158,-1.2751170546378021,-0.3357848658144715,-0.4680557209543094,-0.6258635316811727,-0.2944838696174182
2412,0,1,0,1,0,0,1,0,0,1,0,3,4,3,4,-0.3780190609558562,-0.5065919164222484,-0.8734435208937832,-0.7529347925766656,0.6557058797007002,0.10653751722652678,0.9466579047036832,-0.4686113758775722
2413,0,0,0,0,1,0,0,1,0,0,1,2,2,3,3,4.646794927496879,-0.9723379092716081,0.044526371186372066,-0.028181165062493196,0.3252089645289763,-1.154367870635915,-0.6258635316811727,-0.29480524119854357
2414,1,1,0,1,1,0,0,0,1,0,0,4,3,3,5,-0.4694826212409938,-0.5065919164222484,0.8175536487275554,-0.42736861606804866,-0.9967786961579193,0.6937573134085766,-0.6258635316811727,1.3385891076665468
2415,0,1,0,0,1,0,0,0,0,1,1,2,3,2,5,1.5865073490473423,-0.5065919164222484,0.7209252390349075,2.0742691771682837,0.3252089645289763,-0.9705154410901558,-0.6258635316811727,-1.3423322113334848
2416,1,1,0,0,1,0,0,0,0,1,0,3,4,3,4,-0.49047766576099133,-0.9723379092716081,-1.4532139790496708,-0.26785555913409165,-1.9882694416730908,0.10411133628790366,-0.6258635316811727,-1.0511206544629188
2417,1,0,1,0,1,0,0,0,1,0,1,2,2,2,3,1.6368815977801414,-0.04084592357288879,-1.4532139790496708,0.2890079720957992,-0.0052879506427475865,-0.7704112956531738,-0.6258635316811727,2.3868822462811274
2418,1,1,0,0,1,0,0,1,0,0,0,2,3,1,3,-0.27775559752207274,-0.9723379092716081,0.9141820584202033,-0.15152599465328592,-1.3272756113296431,-0.019807031278762453,-0.6258635316811727,0.28733841899378426
2419,0,0,0,0,0,1,0,0,0,1,1,5,4,6,4,-0.008423128712731879,-0.9723379092716081,-0.14873044819892378,0.24816538374693586,-0.9967786961579193,-1.9271784113215489,-0.6258635316811727,-0.4689327474586969
2420,0,0,0,0,1,0,0,0,1,0,1,3,4,4,3,-0.6650206266384623,-0.04084592357288879,-1.066700340279079,0.617765452351498,-1.657772526501367,0.35931062327237595,0.9466579047036832,-1.0512766826943347
2421,1,1,0,0,1,0,0,0,1,0,0,3,3,3,3,-0.6730583334513986,0.4249000692764709,-0.4869298821231915,-0.187893523330583,0.986202794872424,0.07856586884273414,-0.6258635316811727,0.5200929510135721
2422,1,0,0,1,1,0,0,1,0,0,1,4,4,5,4,-0.38148358975453567,3.6851220192219887,-1.6947850032812906,0.13666267061645052,-1.3272756113296431,0.21073224349229533,-0.6258635316811727,-0.1783336596159276
2423,0,1,0,0,0,0,1,0,1,0,1,3,3,3,3,-0.6232384093263881,-0.5065919164222484,-1.3565855693570228,-1.1115913738680598,-1.657772526501367,1.7527214462507328,-0.6258635316811727,-0.29440003355277666
2424,1,1,0,0,1,0,0,1,0,0,0,4,4,4,4,1.4665653620370596,-0.04084592357288879,0.5759826244959356,-0.8703275339253179,1.9776935403875957,-0.29155340992246953,2.519179341088539,-1.05220586574411
2425,1,1,0,1,0,1,0,1,0,0,1,3,4,3,3,-0.4902697940330706,-0.04084592357288879,0.3827258051106398,1.3706202133496705,0.6557058797007002,-0.2201127984003943,-0.6258635316811727,1.5144073078969686
2426,0,1,0,0,0,1,0,0,1,0,0,5,4,3,3,-0.3297235295022646,-0.9723379092716081,1.6388951311150628,-0.45615134592963424,-0.3357848658144715,0.9897749104504648,-0.6258635316811727,-1.4012200604053366
2427,0,0,1,0,0,1,0,1,0,0,0,2,1,2,4,-0.676037828218263,-0.04084592357288879,0.43104000995696373,-0.4032517361231601,-1.657772526501367,-0.19559929794449238,-0.6258635316811727,-0.46969891593833646
2428,0,0,0,0,0,1,0,1,0,0,0,5,5,3,4,-0.6720189748117948,0.8906460621258305,1.7355235408077105,0.8810659202355301,-0.3357848658144715,-0.8903311691770872,-0.6258635316811727,1.1059393707275609
2429,1,0,0,0,0,1,0,0,1,0,0,4,4,4,4,-0.24553547969435383,-0.5065919164222484,-1.3565855693570228,-0.6599734868372715,-0.3357848658144715,-0.1617661711517798,0.9466579047036832,0.17053149315260288
2430,1,0,0,0,0,1,0,1,0,0,1,4,3,4,4,-0.460682718092348,2.2878840406739096,0.3827258051106398,0.07634564674463981,0.986202794872424,0.3911130836645208,-0.6258635316811727,-0.003915055909102388
2431,0,0,0,0,0,1,0,1,0,0,1,4,4,4,5,1.0080003302438467,-0.04084592357288879,-1.211642954818051,-0.3568822593535531,-0.6662817809861953,1.6030207057594332,-0.6258635316811727,-0.7600511531463281
2432,0,1,0,0,1,0,0,1,0,0,0,4,3,3,5,3.351338319094657,-0.5065919164222484,1.107438877805499,0.7937719358854144,0.986202794872424,0.7156299058317032,-0.6258635316811727,-0.2944838696174182
2433,1,1,0,1,1,0,0,1,0,0,1,4,3,3,5,-0.349055600198896,-0.5065919164222484,-0.9217577257401072,-0.4269710772859086,0.6557058797007002,-1.2250560972381044,0.9466579047036832,-0.17838722154611558
2434,0,1,0,0,1,0,0,0,1,0,0,4,4,3,3,-0.6221297601108107,-0.5065919164222484,-1.4532139790496708,-0.3209466684431131,-0.6662817809861953,0.36149821855082986,0.9466579047036832,-0.3526055502096308
2435,1,0,0,0,1,0,0,1,0,0,1,4,4,4,4,-0.5135514275601966,-0.5065919164222484,-1.4048997742033467,0.5623164167601846,-0.6662817809861953,-0.04382689464341261,-0.6258635316811727,0.6402672921178489
2436,1,1,0,0,1,0,0,0,1,0,1,3,4,4,3,-0.6529640664190578,0.4249000692764709,0.044526371186372066,1.419932399141756,-1.9882694416730908,-0.21605180163540022,-0.6258635316811727,0.22889536682044626
2437,1,0,0,0,1,0,0,0,0,1,0,4,4,3,4,-0.6674457967975379,-0.04084592357288879,0.7692394438812314,-0.4313624445822876,-0.9967786961579193,1.0522776326920005,-0.6258635316811727,1.6309021772753176
2438,1,0,0,0,1,0,0,1,0,0,0,1,2,2,3,0.23970642384869073,-0.04084592357288879,1.300695697190795,0.1514804765691196,-0.3357848658144715,-0.48893095811069975,-0.6258635316811727,-0.7605751285503369
2439,1,0,0,0,1,0,0,0,1,0,0,3,3,4,4,-0.5544328673846141,-0.04084592357288879,-1.115014545125403,0.8589424082606769,-0.3357848658144715,-0.43348600294034145,-0.6258635316811727,-0.06241399879220118
2440,0,1,0,0,0,0,1,0,1,0,0,4,5,4,4,-0.6359878753055285,0.8906460621258305,0.044526371186372066,-1.092636824031658,-2.6492632720165386,-0.21717853081645289,-0.6258635316811727,0.28769006470936315
2441,1,0,0,1,1,0,0,0,0,1,1,4,4,3,5,-0.6508160585638766,-0.5065919164222484,-0.8734435208937832,-0.71976991576512,0.3252089645289763,0.47040081115317883,-0.6258635316811727,-0.5274037449869157
2442,1,1,0,0,1,0,0,1,0,0,0,3,3,3,4,-0.254612545146894,2.2878840406739096,-1.3082713645106987,0.12981869117263087,0.3252089645289763,0.1623732824289652,-0.6258635316811727,1.1644662589655397
2443,1,0,0,1,0,1,0,1,0,0,0,5,4,4,5,-0.6226840847185994,-0.9723379092716081,-1.6464707984349665,0.6955294994202125,0.986202794872424,1.2892234364928155,0.9466579047036832,1.1645710540463416
2444,1,1,0,0,1,0,0,1,0,0,0,3,3,3,3,-0.23063800586003216,-0.5065919164222484,0.9624962632665273,-0.1653685716577971,-0.6662817809861953,0.1461662593445073,-0.6258635316811727,1.6298146372145534
2445,0,0,0,1,0,0,1,0,1,0,0,3,3,3,2,1.3959582651199722,-0.5065919164222484,-1.1633287499717269,0.39581433724066356,-1.657772526501367,0.13077916444429263,-0.6258635316811727,0.17053149315260288
2446,1,1,0,0,1,0,0,1,0,0,1,3,3,2,5,-0.6012040061667867,-0.9723379092716081,0.18946898572534393,-0.14962305700389816,-0.0052879506427475865,1.1840239621652071,-0.6258635316811727,1.4557756245781879
2447,1,1,0,1,1,0,0,0,1,0,0,4,3,3,4,0.5861593037166363,0.4249000692764709,1.397324106883443,0.22394069667468738,0.6557058797007002,0.03518696339026198,-0.6258635316811727,2.095570551888906
2448,0,0,0,0,0,1,0,1,0,0,1,2,3,3,3,-0.6351563883938454,3.219376026372629,-1.018386135432755,2.4480790431705137,0.3252089645289763,-0.018883603963064786,-0.6258635316811727,-1.284033543493696
2449,0,0,0,0,1,0,0,0,1,0,1,2,3,2,4,-0.6610710638079678,-0.5065919164222484,0.8658678535738794,-0.7387535451556124,-0.9967786961579193,0.7930593534601692,-0.6258635316811727,0.7534739247385972
2450,0,0,0,1,0,1,0,0,0,1,0,5,4,4,3,0.40884471980022175,1.82213804782455,-1.5015281838959946,0.4681763251939986,0.6557058797007002,-0.229572551808037,0.9466579047036832,-1.8658884350189253
2451,1,0,0,1,1,0,0,0,0,1,0,2,2,3,3,-0.6326619276587963,0.8906460621258305,-1.3082713645106987,1.2981085720813816,-0.6662817809861953,-0.11836004677187993,-0.6258635316811727,0.9325524163717391
2452,1,1,0,0,1,0,0,1,0,0,0,3,2,2,4,1.2724824587350363,-0.5065919164222484,1.107438877805499,-0.6476987233526903,-0.3357848658144715,-1.1592776946932866,0.9466579047036832,-0.761276091201922
2453,0,0,0,0,0,0,1,0,1,0,0,4,5,4,5,-0.6538648439067145,-0.04084592357288879,-1.211642954818051,-0.5579858165824338,-0.3357848658144715,-0.3394274708342161,-0.6258635316811727,1.3385891076665468
2454,1,0,1,0,1,0,0,0,1,0,1,2,2,2,4,-0.5787538595513438,-0.5065919164222484,-1.4048997742033467,0.5109832019588066,-0.0052879506427475865,1.0207608030197766,-0.6258635316811727,1.6299008020587678
2455,0,1,0,0,0,1,0,1,0,0,0,3,3,4,5,-0.2997900006816741,0.4249000692764709,0.09284057603269602,0.2136206466309235,0.3252089645289763,0.45000341738940863,-0.6258635316811727,-0.2358545150782102
2456,1,0,0,0,1,0,0,1,0,0,1,3,2,3,4,-0.5729334511695624,0.4249000692764709,1.2523814923444712,-0.6876916213161768,-1.3272756113296431,0.38812572237028853,-0.6258635316811727,-0.993841992076267
2457,1,1,0,0,1,0,0,1,0,0,0,2,3,3,5,-0.6463814617015669,-0.5065919164222484,1.107438877805499,-0.38636609017168727,0.3252089645289763,1.4426777006800184,-0.6258635316811727,-0.7605751285503369
2458,1,0,0,0,1,0,0,1,0,0,0,4,4,5,3,1.2262656445606523,-0.9723379092716081,0.09284057603269602,-0.26998474989945226,-0.0052879506427475865,-2.1968870668057257,-0.6258635316811727,0.22865084496524204
2459,0,0,0,0,1,0,0,1,0,0,1,4,5,4,3,1.4631701238143535,0.4249000692764709,0.9624962632665273,-0.6079455543960967,-0.3357848658144715,1.5725590295702117,-0.6258635316811727,-1.0517866854209033
2460,1,0,0,0,1,0,0,1,0,0,0,5,4,5,3,-0.6271186815809091,0.4249000692764709,1.2523814923444712,0.14606281379056982,-1.3272756113296431,0.22551783369997058,-0.6258635316811727,-0.4110136706893677
2461,0,1,0,0,0,0,1,1,0,0,0,3,3,4,2,1.280312293820052,-0.04084592357288879,1.204067287498147,-0.7548593625772672,-0.3357848658144715,0.6419707837061941,-0.6258635316811727,-0.4696430252285757
2462,0,0,0,0,0,0,1,0,1,0,0,3,3,3,3,-0.15663567072023898,-0.9723379092716081,-1.4532139790496708,1.0117075901307966,-0.9967786961579193,-0.1385887503928259,-0.6258635316811727,-0.877342465138771
2463,0,1,0,0,1,0,0,1,0,0,0,3,2,2,4,0.07735860434257144,1.82213804782455,-0.19704465304524774,0.3052659252333669,0.986202794872424,0.9845361070109722,-0.6258635316811727,-0.7597297815652034
2464,0,0,0,0,0,1,0,0,0,1,0,1,3,4,2,0.3558374291804261,-0.9723379092716081,-1.018386135432755,-0.8382304441548282,-0.3357848658144715,-0.6943616124199967,0.9466579047036832,-1.4005377279903388
2465,1,0,0,0,1,0,0,1,0,0,1,5,5,4,4,-0.6246242208458599,-0.9723379092716081,-0.5835582918158394,0.6785484583461744,-0.6662817809861953,-0.22879731643055728,0.9466579047036832,0.5785942226762444
2466,0,1,0,0,1,0,0,1,0,0,0,4,5,2,4,-0.6231691187504145,-0.04084592357288879,-1.115014545125403,-0.7202007896458517,-0.3357848658144715,2.0589881455956687,0.9466579047036832,-0.9935206204951417
2467,0,0,0,0,0,0,1,1,0,0,1,2,2,4,2,0.970375547490188,-0.5065919164222484,-0.7768151112011352,1.0703348082069806,1.9776935403875957,1.0598619683962556,2.519179341088539,0.5785942226762444
2468,1,0,0,0,1,0,0,1,0,0,0,3,3,3,4,-0.5852671736928613,-0.5065919164222484,0.9141820584202033,-0.06731728006643417,0.986202794872424,-1.0135065608358176,2.519179341088539,0.3489579265052009
2469,1,1,0,0,1,0,0,0,1,0,0,4,4,4,5,-0.662387584751466,-0.04084592357288879,0.09284057603269602,-0.6458503985243993,-1.9882694416730908,0.39781028395631557,0.9466579047036832,0.46146126769479134
2470,0,0,0,0,0,0,1,0,0,1,0,3,2,2,3,0.46746454707387813,-0.5065919164222484,0.14115478087901998,-0.2935271313366984,-0.3357848658144715,-0.48627123205402406,-0.6258635316811727,-0.8187154393791365
2471,0,1,0,0,0,0,1,1,0,0,1,2,3,3,4,-0.3276448122230569,0.8906460621258305,-0.4869298821231915,-0.14539694668564343,-0.3357848658144715,1.4324252380155598,0.9466579047036832,-0.7608965001314624
2472,1,1,0,0,1,0,0,0,0,1,0,3,5,4,5,-0.6503310245320614,0.4249000692764709,0.18946898572534393,-0.5106247979440813,0.6557058797007002,1.9754562816451255,-0.6258635316811727,-0.4686113758775722
2473,1,1,0,0,1,0,0,1,0,0,1,5,3,3,3,3.0672469576029417,0.8906460621258305,1.0108104681128514,-0.36188890745904284,-0.0052879506427475865,0.938754543149753,-0.6258635316811727,0.519962539357463
2474,1,1,0,0,1,0,0,1,0,0,1,3,2,4,4,-0.48832965790581007,0.8906460621258305,1.4456383117297669,-0.08282767588664997,-1.3272756113296431,-0.09075871021556117,-0.6258635316811727,0.05477251811943916
2475,1,1,0,0,1,0,0,0,1,0,0,3,3,3,4,-0.6613482261118621,-0.5065919164222484,-0.4869298821231915,-1.201608197441433,0.6557058797007002,1.7520594550527981,-0.6258635316811727,0.4621622303463757
2476,1,0,0,0,1,0,0,0,0,1,0,6,6,6,3,1.671180432887068,-0.9723379092716081,-0.05210203850627586,-0.3396997891731317,2.3081904555593193,-0.12181920280819375,2.519179341088539,0.22973838502600702
2477,0,0,0,0,0,0,1,0,1,0,0,3,4,3,3,-0.5951064354811109,-0.9723379092716081,0.044526371186372066,2.423113182097665,0.6557058797007002,-0.2813278301492982,-0.6258635316811727,-0.5277647058207883
2478,1,0,0,0,1,0,0,0,1,0,0,3,3,3,4,-0.44412227043466024,-0.5065919164222484,1.0108104681128514,1.2585164045584116,-1.657772526501367,0.836992718545429,-0.6258635316811727,1.0446715089317231
2479,1,0,0,0,1,0,0,0,1,0,0,2,3,3,3,-0.6641198491508057,-0.9723379092716081,-0.3419872675842196,0.8898036169823187,0.6557058797007002,-0.07485378362193691,-0.6258635316811727,1.630222173639893
2480,1,0,1,0,1,0,0,1,0,0,1,3,3,3,4,-0.6703560009884286,-0.5065919164222484,-1.211642954818051,1.3711819452238099,-0.0052879506427475865,1.5276343578687552,0.9466579047036832,-0.9352103087574857
2481,0,0,0,0,0,0,1,0,0,1,0,2,2,1,4,-0.6530333569950314,0.4249000692764709,-0.4869298821231915,-0.3018630337568459,-0.3357848658144715,1.0128437915358488,0.9466579047036832,-0.5857699474343318
2482,0,0,1,1,0,0,1,1,0,0,0,5,4,4,4,-0.5335764040165638,0.8906460621258305,-1.5981565935886426,-0.22903683682418763,-0.9967786961579193,0.34955885445813234,0.9466579047036832,-1.2851513576889144
